FECHA;PROVINCIA;PROFESIONALES_TOTAL;PORCENTAJE_TEST_REALIZADOS;PORCENTAJE_TEST_POSITIVO;codigo_ine
2021-07-06;Ávila;3020;81.78807947;16.82119205;5019
2021-07-06;León;9154;89.72034083;14.05942757;24089
2021-07-06;Palencia;3261;90.86169887;19.10456915;34120
2021-07-06;Salamanca;7348;76.59227001;16.22210125;37274
2021-07-06;Burgos;7034;92.86323571;16.0932613;9059
2021-07-06;Soria;2208;86.68478261;16.16847826;42173
2021-07-06;Zamora;3366;87.49257279;12.35888295;49275
2021-07-06;Castilla y León;49709;86.74686676;15.68730009;99999
2021-06-29;Ávila;3020;81.52317881;16.82119205;5019
2021-06-29;Valladolid;11517;86.40270904;14.83893375;47186
2021-06-29;León;9154;89.52370548;13.91741315;24089
2021-06-29;Soria;2208;86.36775362;16.12318841;42173
2021-06-29;Castilla y León;49709;86.5336257;15.53642198;99999
2021-06-29;Burgos;7034;92.72106909;15.66676144;9059
2021-06-29;Palencia;3261;90.70837167;19.01257283;34120
2021-06-29;Salamanca;7348;76.38813283;16.11322809;37274
2021-06-29;Segovia;2801;88.28989647;19.95715816;40004
2021-06-29;Zamora;3366;87.1657754;12.21033868;49275
2021-06-22;Burgos;7034;92.63576912;15.63832812;9059
2021-06-22;Soria;2208;86.27717391;16.12318841;42173
2021-06-22;Valladolid;11517;86.22036989;14.82156812;47186
2021-06-22;Salamanca;7348;76.26565052;16.0860098;37274
2021-06-22;Segovia;2801;88.18279186;19.95715816;40004
2021-06-22;Zamora;3366;87.07664884;12.18062983;49275
2021-06-22;Castilla y León;49709;86.42097005;15.51429319;99999
2021-06-22;Ávila;3020;81.32450331;16.78807947;5019
2021-06-22;León;9154;89.48000874;13.88464059;24089
2021-06-22;Palencia;3261;90.64704079;19.01257283;34120
2021-06-15;León;9154;89.43631199;13.86279222;24089
2021-06-15;Segovia;2801;88.07568725;19.95715816;40004
2021-06-15;Ávila;3020;81.09271523;16.78807947;5019
2021-06-15;Salamanca;7348;76.11594992;16.0860098;37274
2021-06-15;Soria;2208;86.23188406;16.07789855;42173
2021-06-15;Valladolid;11517;86.09012764;14.80420248;47186
2021-06-15;Zamora;3366;86.89839572;12.15092097;49275
2021-06-15;Burgos;7034;92.56468581;15.62411146;9059
2021-06-15;Palencia;3261;90.61637534;19.01257283;34120
2021-06-15;Castilla y León;49709;86.31434951;15.50021123;99999
2021-06-08;Salamanca;7348;76.0206859;16.0860098;37274
2021-06-08;Segovia;2801;88.03998572;19.88575509;40004
2021-06-08;Soria;2208;86.14130435;16.07789855;42173
2021-06-08;Zamora;3366;86.69043375;12.18062983;49275
2021-06-08;Burgos;7034;92.50781916;15.62411146;9059
2021-06-08;Castilla y León;49709;86.19364703;15.48210586;99999
2021-06-08;Ávila;3020;80.7615894;16.78807947;5019
2021-06-08;León;9154;89.34891851;13.81909548;24089
2021-06-08;Palencia;3261;90.5857099;19.01257283;34120
2021-06-08;Valladolid;11517;85.9164713;14.76947122;47186
2021-06-07;Ávila;3020;80.72847682;16.78807947;5019
2021-06-07;León;9154;89.33799432;13.81909548;24089
2021-06-07;Salamanca;7348;76.0206859;16.0860098;37274
2021-06-07;Valladolid;11517;85.87305722;14.76947122;47186
2021-06-07;Zamora;3366;86.6607249;12.18062983;49275
2021-06-07;Castilla y León;49709;86.16950653;15.48009415;99999
2021-06-07;Burgos;7034;92.46516918;15.6098948;9059
2021-06-07;Palencia;3261;90.5857099;19.01257283;34120
2021-06-07;Segovia;2801;88.03998572;19.88575509;40004
2021-06-07;Soria;2208;86.09601449;16.07789855;42173
2021-06-06;Salamanca;7348;76.00707676;16.0860098;37274
2021-06-06;Soria;2208;86.09601449;16.07789855;42173
2021-06-06;Zamora;3366;86.6607249;12.18062983;49275
2021-06-06;Valladolid;11517;85.85569159;14.76947122;47186
2021-06-06;Castilla y León;49709;86.15341286;15.47405902;99999
2021-06-06;Ávila;3020;80.62913907;16.75496689;5019
2021-06-06;Burgos;7034;92.45095252;15.6098948;9059
2021-06-06;León;9154;89.33799432;13.79724711;24089
2021-06-06;Palencia;3261;90.5857099;19.01257283;34120
2021-06-06;Segovia;2801;88.00428418;19.88575509;40004
2021-06-05;Salamanca;7348;76.00707676;16.0860098;37274
2021-06-05;Castilla y León;49709;86.14737774;15.47405902;99999
2021-06-05;Palencia;3261;90.55504446;19.01257283;34120
2021-06-05;Ávila;3020;80.62913907;16.75496689;5019
2021-06-05;Burgos;7034;92.45095252;15.6098948;9059
2021-06-05;León;9154;89.33799432;13.79724711;24089
2021-06-05;Segovia;2801;88.00428418;19.88575509;40004
2021-06-05;Soria;2208;86.09601449;16.07789855;42173
2021-06-05;Valladolid;11517;85.83832595;14.76947122;47186
2021-06-05;Zamora;3366;86.6607249;12.18062983;49275
2021-06-04;Castilla y León;49709;86.14134261;15.47204732;99999
2021-06-04;Burgos;7034;92.43673585;15.6098948;9059
2021-06-04;Palencia;3261;90.55504446;19.01257283;34120
2021-06-04;Salamanca;7348;75.97985846;16.0860098;37274
2021-06-04;Segovia;2801;88.00428418;19.85005355;40004
2021-06-04;Ávila;3020;80.62913907;16.75496689;5019
2021-06-04;León;9154;89.33799432;13.79724711;24089
2021-06-04;Soria;2208;86.09601449;16.07789855;42173
2021-06-04;Valladolid;11517;85.83832595;14.76947122;47186
2021-06-04;Zamora;3366;86.6607249;12.18062983;49275
2021-06-03;Palencia;3261;90.55504446;19.01257283;34120
2021-06-03;Segovia;2801;88.00428418;19.85005355;40004
2021-06-03;Burgos;7034;92.42251919;15.6098948;9059
2021-06-03;Salamanca;7348;75.97985846;16.0860098;37274
2021-06-03;Valladolid;11517;85.82964314;14.76947122;47186
2021-06-03;Ávila;3020;80.59602649;16.75496689;5019
2021-06-03;León;9154;89.32707013;13.79724711;24089
2021-06-03;Soria;2208;86.09601449;16.07789855;42173
2021-06-03;Zamora;3366;86.6607249;12.18062983;49275
2021-06-03;Castilla y León;49709;86.13329578;15.47204732;99999
2021-06-02;Ávila;3020;80.52980132;16.75496689;5019
2021-06-02;Palencia;3261;90.55504446;19.01257283;34120
2021-06-02;Soria;2208;86.00543478;16.07789855;42173
2021-06-02;León;9154;89.28337339;13.79724711;24089
2021-06-02;Valladolid;11517;85.80359469;14.76947122;47186
2021-06-02;Zamora;3366;86.6607249;12.18062983;49275
2021-06-02;Castilla y León;49709;86.10110845;15.47204732;99999
2021-06-02;Burgos;7034;92.37986921;15.6098948;9059
2021-06-02;Salamanca;7348;75.95264017;16.0860098;37274
2021-06-02;Segovia;2801;88.00428418;19.85005355;40004
2021-06-01;León;9154;89.2724492;13.78632292;24089
2021-06-01;Segovia;2801;88.00428418;19.85005355;40004
2021-06-01;Soria;2208;86.00543478;16.07789855;42173
2021-06-01;Valladolid;11517;85.79491187;14.75210558;47186
2021-06-01;Ávila;3020;80.49668874;16.75496689;5019
2021-06-01;Burgos;7034;92.37986921;15.6098948;9059
2021-06-01;Palencia;3261;90.55504446;19.01257283;34120
2021-06-01;Salamanca;7348;75.89820359;16.0860098;37274
2021-06-01;Zamora;3366;86.6607249;12.18062983;49275
2021-06-01;Castilla y León;49709;86.08702649;15.46601219;99999
2021-05-31;Salamanca;7348;75.8709853;16.0860098;37274
2021-05-31;Zamora;3366;86.6607249;12.18062983;49275
2021-05-31;Burgos;7034;92.32300256;15.6098948;9059
2021-05-31;Palencia;3261;90.55504446;19.01257283;34120
2021-05-31;Segovia;2801;87.93288111;19.85005355;40004
2021-05-31;Ávila;3020;80.46357616;16.75496689;5019
2021-05-31;León;9154;89.26152502;13.78632292;24089
2021-05-31;Soria;2208;86.00543478;16.07789855;42173
2021-05-31;Valladolid;11517;85.78622905;14.75210558;47186
2021-05-31;Castilla y León;49709;86.0648977;15.46601219;99999
2021-05-30;Palencia;3261;90.55504446;19.01257283;34120
2021-05-30;Salamanca;7348;75.80293958;16.0860098;37274
2021-05-30;Zamora;3366;86.54188948;12.18062983;49275
2021-05-30;Ávila;3020;80.29801325;16.75496689;5019
2021-05-30;León;9154;89.22875246;13.78632292;24089
2021-05-30;Segovia;2801;87.93288111;19.85005355;40004
2021-05-30;Soria;2208;86.00543478;16.07789855;42173
2021-05-30;Burgos;7034;92.3087859;15.6098948;9059
2021-05-30;Valladolid;11517;85.7601806;14.74342277;47186
2021-05-30;Castilla y León;49709;86.02265183;15.46400048;99999
2021-05-29;Burgos;7034;92.3087859;15.6098948;9059
2021-05-29;Palencia;3261;90.55504446;19.01257283;34120
2021-05-29;Salamanca;7348;75.78933043;16.0860098;37274
2021-05-29;Segovia;2801;87.93288111;19.85005355;40004
2021-05-29;Zamora;3366;86.54188948;12.15092097;49275
2021-05-29;Castilla y León;49709;86.01862842;15.46198877;99999
2021-05-29;Ávila;3020;80.29801325;16.75496689;5019
2021-05-29;León;9154;89.22875246;13.78632292;24089
2021-05-29;Valladolid;11517;85.75149779;14.74342277;47186
2021-05-29;Soria;2208;86.00543478;16.07789855;42173
2021-05-28;Ávila;3020;80.29801325;16.75496689;5019
2021-05-28;León;9154;89.22875246;13.78632292;24089
2021-05-28;Castilla y León;49709;86.014605;15.46198877;99999
2021-05-28;Burgos;7034;92.3087859;15.6098948;9059
2021-05-28;Soria;2208;86.00543478;16.07789855;42173
2021-05-28;Valladolid;11517;85.73413215;14.74342277;47186
2021-05-28;Zamora;3366;86.54188948;12.15092097;49275
2021-05-28;Palencia;3261;90.55504446;19.01257283;34120
2021-05-28;Salamanca;7348;75.78933043;16.0860098;37274
2021-05-28;Segovia;2801;87.93288111;19.85005355;40004
2021-05-27;Burgos;7034;92.3087859;15.6098948;9059
2021-05-27;León;9154;89.20690409;13.78632292;24089
2021-05-27;Soria;2208;86.00543478;16.07789855;42173
2021-05-27;Ávila;3020;80.29801325;16.75496689;5019
2021-05-27;Palencia;3261;90.49371358;19.01257283;34120
2021-05-27;Salamanca;7348;75.77572128;16.0860098;37274
2021-05-27;Valladolid;11517;85.72544934;14.74342277;47186
2021-05-27;Segovia;2801;87.93288111;19.85005355;40004
2021-05-27;Zamora;3366;86.48247178;12.15092097;49275
2021-05-27;Castilla y León;49709;85.99851134;15.46198877;99999
2021-05-26;Ávila;3020;80.26490066;16.75496689;5019
2021-05-26;Burgos;7034;92.28035257;15.6098948;9059
2021-05-26;Valladolid;11517;85.71676652;14.74342277;47186
2021-05-26;Castilla y León;49709;85.97034742;15.45997707;99999
2021-05-26;León;9154;89.16320734;13.78632292;24089
2021-05-26;Palencia;3261;90.49371358;19.01257283;34120
2021-05-26;Salamanca;7348;75.74850299;16.0860098;37274
2021-05-26;Segovia;2801;87.89717958;19.85005355;40004
2021-05-26;Soria;2208;85.96014493;16.07789855;42173
2021-05-26;Zamora;3366;86.42305407;12.12121212;49275
2021-05-25;Burgos;7034;92.28035257;15.6098948;9059
2021-05-25;Segovia;2801;87.89717958;19.85005355;40004
2021-05-25;Valladolid;11517;85.71676652;14.73473995;47186
2021-05-25;Castilla y León;49709;85.95626547;15.45796536;99999
2021-05-25;León;9154;89.14135897;13.78632292;24089
2021-05-25;Salamanca;7348;75.70767556;16.0860098;37274
2021-05-25;Soria;2208;85.96014493;16.07789855;42173
2021-05-25;Ávila;3020;80.23178808;16.75496689;5019
2021-05-25;Palencia;3261;90.49371358;19.01257283;34120
2021-05-25;Zamora;3366;86.39334522;12.12121212;49275
2021-05-24;Segovia;2801;87.89717958;19.85005355;40004
2021-05-24;Valladolid;11517;85.71676652;14.71737432;47186
2021-05-24;Zamora;3366;86.39334522;12.12121212;49275
2021-05-24;Castilla y León;49709;85.9401718;15.45394194;99999
2021-05-24;Ávila;3020;80.09933775;16.75496689;5019
2021-05-24;León;9154;89.14135897;13.78632292;24089
2021-05-24;Palencia;3261;90.46304814;19.01257283;34120
2021-05-24;Soria;2208;85.91485507;16.07789855;42173
2021-05-24;Burgos;7034;92.26613591;15.6098948;9059
2021-05-24;Salamanca;7348;75.69406641;16.0860098;37274
2021-05-23;Salamanca;7348;75.63962983;16.0860098;37274
2021-05-23;Valladolid;11517;85.7080837;14.71737432;47186
2021-05-23;Ávila;3020;80.06622517;16.7218543;5019
2021-05-23;Palencia;3261;90.46304814;19.01257283;34120
2021-05-23;Segovia;2801;87.82577651;19.81435202;40004
2021-05-23;Soria;2208;85.91485507;16.07789855;42173
2021-05-23;Castilla y León;49709;85.91804301;15.44991853;99999
2021-05-23;Burgos;7034;92.23770259;15.6098948;9059
2021-05-23;León;9154;89.13043478;13.78632292;24089
2021-05-23;Zamora;3366;86.39334522;12.12121212;49275
2021-05-22;Segovia;2801;87.82577651;19.81435202;40004
2021-05-22;Soria;2208;85.91485507;16.07789855;42173
2021-05-22;León;9154;89.13043478;13.78632292;24089
2021-05-22;Castilla y León;49709;85.90798447;15.44790682;99999
2021-05-22;Ávila;3020;80.06622517;16.7218543;5019
2021-05-22;Burgos;7034;92.22348593;15.6098948;9059
2021-05-22;Palencia;3261;90.46304814;19.01257283;34120
2021-05-22;Salamanca;7348;75.58519325;16.0860098;37274
2021-05-22;Valladolid;11517;85.7080837;14.71737432;47186
2021-05-22;Zamora;3366;86.39334522;12.09150327;49275
2021-05-21;Segovia;2801;87.82577651;19.81435202;40004
2021-05-21;Soria;2208;85.91485507;16.07789855;42173
2021-05-21;Zamora;3366;86.36363636;12.09150327;49275
2021-05-21;León;9154;89.13043478;13.78632292;24089
2021-05-21;Palencia;3261;90.46304814;19.01257283;34120
2021-05-21;Salamanca;7348;75.5715841;16.0860098;37274
2021-05-21;Valladolid;11517;85.69940089;14.71737432;47186
2021-05-21;Ávila;3020;80.06622517;16.7218543;5019
2021-05-21;Burgos;7034;92.22348593;15.6098948;9059
2021-05-21;Castilla y León;49709;85.90194935;15.44790682;99999
2021-05-20;León;9154;89.08673804;13.77539873;24089
2021-05-20;Segovia;2801;87.82577651;19.81435202;40004
2021-05-20;Castilla y León;49709;85.88786739;15.44589511;99999
2021-05-20;Palencia;3261;90.4323827;19.01257283;34120
2021-05-20;Salamanca;7348;75.55797496;16.0860098;37274
2021-05-20;Soria;2208;85.91485507;16.07789855;42173
2021-05-20;Zamora;3366;86.33392751;12.09150327;49275
2021-05-20;Ávila;3020;80.06622517;16.7218543;5019
2021-05-20;Burgos;7034;92.22348593;15.6098948;9059
2021-05-20;Valladolid;11517;85.69940089;14.71737432;47186
2021-05-19;Burgos;7034;92.22348593;15.59567813;9059
2021-05-19;Palencia;3261;90.4323827;19.01257283;34120
2021-05-19;Ávila;3020;80.03311258;16.7218543;5019
2021-05-19;Segovia;2801;87.79007497;19.81435202;40004
2021-05-19;Soria;2208;85.86956522;16.07789855;42173
2021-05-19;Castilla y León;49709;85.86775031;15.4438834;99999
2021-05-19;León;9154;89.07581385;13.77539873;24089
2021-05-19;Salamanca;7348;75.54436581;16.0860098;37274
2021-05-19;Valladolid;11517;85.66466962;14.71737432;47186
2021-05-19;Zamora;3366;86.30421866;12.09150327;49275
2021-05-18;Salamanca;7348;75.46271094;16.0860098;37274
2021-05-18;Segovia;2801;87.75437344;19.81435202;40004
2021-05-18;Soria;2208;85.82427536;16.07789855;42173
2021-05-18;Zamora;3366;86.2745098;12.09150327;49275
2021-05-18;Castilla y León;49709;85.83556298;15.43985999;99999
2021-05-18;León;9154;89.07581385;13.77539873;24089
2021-05-18;Palencia;3261;90.4323827;19.01257283;34120
2021-05-18;Valladolid;11517;85.62125554;14.7086915;47186
2021-05-18;Ávila;3020;80.0;16.68874172;5019
2021-05-18;Burgos;7034;92.20926926;15.59567813;9059
2021-05-17;Salamanca;7348;75.4491018;16.0860098;37274
2021-05-17;Soria;2208;85.82427536;16.07789855;42173
2021-05-17;Valladolid;11517;85.58652427;14.7086915;47186
2021-05-17;Ávila;3020;80.0;16.68874172;5019
2021-05-17;Burgos;7034;92.1950526;15.59567813;9059
2021-05-17;Palencia;3261;90.4323827;19.01257283;34120
2021-05-17;Segovia;2801;87.7186719;19.81435202;40004
2021-05-17;Castilla y León;49709;85.81343419;15.43985999;99999
2021-05-17;León;9154;89.03211711;13.77539873;24089
2021-05-17;Zamora;3366;86.2745098;12.09150327;49275
2021-05-16;Burgos;7034;92.15240262;15.59567813;9059
2021-05-16;Salamanca;7348;75.4491018;16.0860098;37274
2021-05-16;Zamora;3366;86.2150921;12.09150327;49275
2021-05-16;León;9154;89.02119292;13.76447455;24089
2021-05-16;Palencia;3261;90.4323827;19.01257283;34120
2021-05-16;Ávila;3020;79.93377483;16.68874172;5019
2021-05-16;Segovia;2801;87.7186719;19.81435202;40004
2021-05-16;Soria;2208;85.82427536;16.07789855;42173
2021-05-16;Valladolid;11517;85.56047582;14.7086915;47186
2021-05-16;Castilla y León;49709;85.7913054;15.43784828;99999
2021-05-15;Burgos;7034;92.15240262;15.59567813;9059
2021-05-15;Castilla y León;49709;85.78527027;15.43784828;99999
2021-05-15;Ávila;3020;79.93377483;16.68874172;5019
2021-05-15;León;9154;89.02119292;13.76447455;24089
2021-05-15;Palencia;3261;90.40171726;19.01257283;34120
2021-05-15;Valladolid;11517;85.551793;14.7086915;47186
2021-05-15;Salamanca;7348;75.43549265;16.0860098;37274
2021-05-15;Segovia;2801;87.7186719;19.81435202;40004
2021-05-15;Soria;2208;85.82427536;16.07789855;42173
2021-05-15;Zamora;3366;86.2150921;12.09150327;49275
2021-05-14;León;9154;89.02119292;13.76447455;24089
2021-05-14;Valladolid;11517;85.54311018;14.7086915;47186
2021-05-14;Zamora;3366;86.18538324;12.09150327;49275
2021-05-14;Castilla y León;49709;85.77118832;15.43784828;99999
2021-05-14;Ávila;3020;79.93377483;16.68874172;5019
2021-05-14;Burgos;7034;92.13818595;15.59567813;9059
2021-05-14;Palencia;3261;90.37105182;19.01257283;34120
2021-05-14;Segovia;2801;87.68297037;19.81435202;40004
2021-05-14;Soria;2208;85.82427536;16.07789855;42173
2021-05-14;Salamanca;7348;75.40827436;16.0860098;37274
2021-05-13;Ávila;3020;79.93377483;16.68874172;5019
2021-05-13;Burgos;7034;92.13818595;15.59567813;9059
2021-05-13;León;9154;89.01026873;13.76447455;24089
2021-05-13;Palencia;3261;90.37105182;19.01257283;34120
2021-05-13;Salamanca;7348;75.39466522;16.0860098;37274
2021-05-13;Valladolid;11517;85.53442737;14.7086915;47186
2021-05-13;Segovia;2801;87.64726883;19.81435202;40004
2021-05-13;Soria;2208;85.82427536;16.07789855;42173
2021-05-13;Zamora;3366;86.18538324;12.09150327;49275
2021-05-13;Castilla y León;49709;85.76314148;15.43784828;99999
2021-05-12;Salamanca;7348;75.35383778;16.0860098;37274
2021-05-12;Soria;2208;85.82427536;16.07789855;42173
2021-05-12;Zamora;3366;86.15567439;12.09150327;49275
2021-05-12;Ávila;3020;79.90066225;16.68874172;5019
2021-05-12;Burgos;7034;92.13818595;15.59567813;9059
2021-05-12;León;9154;88.98842036;13.76447455;24089
2021-05-12;Castilla y León;49709;85.74704782;15.43784828;99999
2021-05-12;Palencia;3261;90.37105182;19.01257283;34120
2021-05-12;Segovia;2801;87.64726883;19.81435202;40004
2021-05-12;Valladolid;11517;85.52574455;14.7086915;47186
2021-05-11;Ávila;3020;79.86754967;16.65562914;5019
2021-05-11;Burgos;7034;92.10975263;15.59567813;9059
2021-05-11;Palencia;3261;90.37105182;19.01257283;34120
2021-05-11;Salamanca;7348;75.32661949;16.0860098;37274
2021-05-11;Segovia;2801;87.64726883;19.81435202;40004
2021-05-11;Soria;2208;85.82427536;16.07789855;42173
2021-05-11;Valladolid;11517;85.51706173;14.7086915;47186
2021-05-11;Zamora;3366;86.09625668;12.09150327;49275
2021-05-11;Castilla y León;49709;85.72894245;15.43583657;99999
2021-05-11;León;9154;88.97749618;13.76447455;24089
2021-05-10;Burgos;7034;92.09553597;15.59567813;9059
2021-05-10;Soria;2208;85.82427536;16.07789855;42173
2021-05-10;Valladolid;11517;85.4996961;14.7086915;47186
2021-05-10;Zamora;3366;86.06654783;12.09150327;49275
2021-05-10;Ávila;3020;79.76821192;16.65562914;5019
2021-05-10;León;9154;88.97749618;13.75355036;24089
2021-05-10;Palencia;3261;90.37105182;19.01257283;34120
2021-05-10;Salamanca;7348;75.2994012;16.0860098;37274
2021-05-10;Segovia;2801;87.6115673;19.81435202;40004
2021-05-10;Castilla y León;49709;85.70882536;15.43382486;99999
2021-05-09;Ávila;3020;79.63576159;16.65562914;5019
2021-05-09;Valladolid;11517;85.45628202;14.7086915;47186
2021-05-09;León;9154;88.9556478;13.75355036;24089
2021-05-09;Palencia;3261;90.34038638;19.01257283;34120
2021-05-09;Salamanca;7348;75.24496462;16.0860098;37274
2021-05-09;Segovia;2801;87.6115673;19.81435202;40004
2021-05-09;Soria;2208;85.82427536;16.07789855;42173
2021-05-09;Burgos;7034;92.08131931;15.58146147;9059
2021-05-09;Zamora;3366;86.00713012;12.09150327;49275
2021-05-09;Castilla y León;49709;85.67060291;15.43181315;99999
2021-05-08;Valladolid;11517;85.4475992;14.7086915;47186
2021-05-08;Ávila;3020;79.63576159;16.65562914;5019
2021-05-08;Burgos;7034;92.08131931;15.58146147;9059
2021-05-08;Segovia;2801;87.6115673;19.81435202;40004
2021-05-08;Zamora;3366;85.97742127;12.09150327;49275
2021-05-08;León;9154;88.9556478;13.74262617;24089
2021-05-08;Palencia;3261;90.34038638;19.01257283;34120
2021-05-08;Salamanca;7348;75.23135547;16.0860098;37274
2021-05-08;Soria;2208;85.77898551;16.07789855;42173
2021-05-08;Castilla y León;49709;85.66255608;15.42980144;99999
2021-05-07;Valladolid;11517;85.43023357;14.7086915;47186
2021-05-07;Castilla y León;49709;85.65450924;15.42577803;99999
2021-05-07;Ávila;3020;79.63576159;16.65562914;5019
2021-05-07;León;9154;88.9556478;13.73170199;24089
2021-05-07;Segovia;2801;87.6115673;19.81435202;40004
2021-05-07;Soria;2208;85.73369565;16.07789855;42173
2021-05-07;Zamora;3366;85.97742127;12.09150327;49275
2021-05-07;Burgos;7034;92.08131931;15.56724481;9059
2021-05-07;Palencia;3261;90.34038638;19.01257283;34120
2021-05-07;Salamanca;7348;75.21774633;16.0860098;37274
2021-05-06;León;9154;88.9556478;13.7207778;24089
2021-05-06;Palencia;3261;90.34038638;19.01257283;34120
2021-05-06;Salamanca;7348;75.19052803;16.0860098;37274
2021-05-06;Segovia;2801;87.54016423;19.81435202;40004
2021-05-06;Soria;2208;85.73369565;16.07789855;42173
2021-05-06;Valladolid;11517;85.40418512;14.7086915;47186
2021-05-06;Castilla y León;49709;85.62835704;15.4197429;99999
2021-05-06;Ávila;3020;79.53642384;16.65562914;5019
2021-05-06;Burgos;7034;92.08131931;15.56724481;9059
2021-05-06;Zamora;3366;85.88829471;12.03208556;49275
2021-05-05;León;9154;88.94472362;13.68800524;24089
2021-05-05;Palencia;3261;90.30972094;19.01257283;34120
2021-05-05;Ávila;3020;79.50331126;16.65562914;5019
2021-05-05;Burgos;7034;92.08131931;15.56724481;9059
2021-05-05;Salamanca;7348;75.17691889;16.0860098;37274
2021-05-05;Segovia;2801;87.50446269;19.81435202;40004
2021-05-05;Valladolid;11517;85.37813667;14.70000868;47186
2021-05-05;Soria;2208;85.6884058;16.07789855;42173
2021-05-05;Zamora;3366;85.85858586;12.03208556;49275
2021-05-05;Castilla y León;49709;85.60823996;15.41169607;99999
2021-05-04;León;9154;88.92287525;13.68800524;24089
2021-05-04;Salamanca;7348;75.1497006;16.0860098;37274
2021-05-04;Burgos;7034;92.06710264;15.56724481;9059
2021-05-04;Palencia;3261;90.30972094;19.01257283;34120
2021-05-04;Segovia;2801;87.50446269;19.77865048;40004
2021-05-04;Soria;2208;85.6884058;16.07789855;42173
2021-05-04;Valladolid;11517;85.36077103;14.70000868;47186
2021-05-04;Castilla y León;49709;85.58812288;15.40968436;99999
2021-05-04;Ávila;3020;79.47019868;16.65562914;5019
2021-05-04;Zamora;3366;85.79916815;12.03208556;49275
2021-05-03;León;9154;88.90102687;13.68800524;24089
2021-05-03;Segovia;2801;87.50446269;19.77865048;40004
2021-05-03;Soria;2208;85.64311594;16.07789855;42173
2021-05-03;Valladolid;11517;85.36077103;14.70000868;47186
2021-05-03;Castilla y León;49709;85.56800579;15.40566095;99999
2021-05-03;Ávila;3020;79.37086093;16.62251656;5019
2021-05-03;Burgos;7034;92.06710264;15.55302815;9059
2021-05-03;Palencia;3261;90.2790555;19.01257283;34120
2021-05-03;Salamanca;7348;75.13609145;16.0860098;37274
2021-05-03;Zamora;3366;85.73975045;12.03208556;49275
2021-05-02;Ávila;3020;79.37086093;16.58940397;5019
2021-05-02;Salamanca;7348;75.09526402;16.0860098;37274
2021-05-02;Segovia;2801;87.43305962;19.77865048;40004
2021-05-02;Valladolid;11517;85.33472258;14.68264305;47186
2021-05-02;Zamora;3366;85.71004159;12.03208556;49275
2021-05-02;Burgos;7034;92.06710264;15.55302815;9059
2021-05-02;León;9154;88.90102687;13.67708106;24089
2021-05-02;Palencia;3261;90.2790555;19.01257283;34120
2021-05-02;Soria;2208;85.64311594;16.07789855;42173
2021-05-02;Castilla y León;49709;85.54990042;15.39761411;99999
2021-05-01;Ávila;3020;79.33774834;16.58940397;5019
2021-05-01;Burgos;7034;92.06710264;15.55302815;9059
2021-05-01;León;9154;88.90102687;13.67708106;24089
2021-05-01;Palencia;3261;90.2790555;19.01257283;34120
2021-05-01;Salamanca;7348;75.09526402;16.0860098;37274
2021-05-01;Segovia;2801;87.43305962;19.77865048;40004
2021-05-01;Soria;2208;85.64311594;16.07789855;42173
2021-05-01;Valladolid;11517;85.33472258;14.68264305;47186
2021-05-01;Zamora;3366;85.71004159;12.03208556;49275
2021-05-01;Castilla y León;49709;85.54788871;15.39761411;99999
2021-04-30;Burgos;7034;92.05288598;15.55302815;9059
2021-04-30;León;9154;88.90102687;13.67708106;24089
2021-04-30;Palencia;3261;90.2790555;19.01257283;34120
2021-04-30;Valladolid;11517;85.32603977;14.68264305;47186
2021-04-30;Ávila;3020;79.33774834;16.58940397;5019
2021-04-30;Segovia;2801;87.43305962;19.77865048;40004
2021-04-30;Soria;2208;85.64311594;16.07789855;42173
2021-04-30;Zamora;3366;85.71004159;12.03208556;49275
2021-04-30;Castilla y León;49709;85.54185359;15.39761411;99999
2021-04-30;Salamanca;7348;75.08165487;16.0860098;37274
2021-04-29;Burgos;7034;92.03866932;15.55302815;9059
2021-04-29;Palencia;3261;90.2790555;19.01257283;34120
2021-04-29;Salamanca;7348;75.04082744;16.0860098;37274
2021-04-29;Soria;2208;85.64311594;16.07789855;42173
2021-04-29;Castilla y León;49709;85.51771309;15.39157899;99999
2021-04-29;Ávila;3020;79.30463576;16.58940397;5019
2021-04-29;León;9154;88.89010269;13.66615687;24089
2021-04-29;Segovia;2801;87.43305962;19.77865048;40004
2021-04-29;Valladolid;11517;85.29999132;14.66527742;47186
2021-04-29;Zamora;3366;85.62091503;12.03208556;49275
2021-04-28;Ávila;3020;79.30463576;16.58940397;5019
2021-04-28;Burgos;7034;92.02445266;15.55302815;9059
2021-04-28;Soria;2208;85.64311594;16.07789855;42173
2021-04-28;Zamora;3366;85.62091503;12.03208556;49275
2021-04-28;León;9154;88.89010269;13.6443085;24089
2021-04-28;Palencia;3261;90.2790555;18.98190739;34120
2021-04-28;Salamanca;7348;75.02721829;16.0860098;37274
2021-04-28;Segovia;2801;87.43305962;19.77865048;40004
2021-04-28;Valladolid;11517;85.27394287;14.64791178;47186
2021-04-28;Castilla y León;49709;85.50765455;15.38152045;99999
2021-04-27;Ávila;3020;79.30463576;16.58940397;5019
2021-04-27;Salamanca;7348;75.01360915;16.0860098;37274
2021-04-27;Segovia;2801;87.39735809;19.77865048;40004
2021-04-27;Zamora;3366;85.59120618;12.00237671;49275
2021-04-27;Burgos;7034;91.98180267;15.55302815;9059
2021-04-27;León;9154;88.8791785;13.62246013;24089
